Time,Value
188900,110.6
188905,110.6
188910,110.6
188915,117.8
188920,117.8
188925,111.1
188930,111.1
188935,109.2
188940,109.2
188945,109.2
188950,101.6
188955,101.6
188960,100.4
188965,100.4
188970,101.5
188975,101.5
188980,99.8
188985,102.6
188990,104.6
188995,104.6
189000,104.1
189005,104.1
189010,103.7
189015,113.4
189020,113.4
189025,122.8
189030,122.8
189035,102.9
189040,116.1
189045,116.1
189050,100.1
189055,104.3
189060,104.3
189065,118.2
189070,118.2
189075,118.2
189080,114.2
189085,114.2
189090,103.5
189095,103.5
189100,110.2
189105,110.2
189110,110.2
189115,104.6
189120,104.6
189125,99
189130,106.7
189135,106.7
189140,98
189145,98
189150,102.9
189155,102.9
189160,106.8
189165,115.4
189170,115.4
189175,99.3
189180,104.8
189185,104.8
189190,103.6
189195,103.6
189200,112.6
189205,112.6
189210,95.1
189215,103.5
189220,103.5
189225,122.9
189230,122.9
189235,101.9
189240,101.9
189245,116.3
189250,116.3
189255,116.3
189260,107
189265,107
189270,94.6
189275,113.1
189280,113.1
189285,107.4
189290,113.2
189295,113.2
189300,93.8
189305,105.8
189310,105.8
189315,105.8
189320,99.6
189325,99.6
189330,92.8
189335,95
189340,102.7
189345,113.2
189350,113.2
189355,113.2
189360,94.6
189365,95.5
189370,95.5
189375,94.4
189380,96.1
189385,96.1
189390,103.5
189395,103.5
189400,103.5
189405,100.5
189410,100.5
189415,106.8
189420,106.8
189425,108.3
189430,108.3
189435,101
189440,101
189445,96.1
189450,96.1
189455,96.1
189460,93.4
189465,95.9
189470,96.2
189475,96.2
189480,92.2
189485,113.2
189490,126.4
189495,126.4
189500,113.1
189505,113.1
189510,96.8
189515,101.9
189520,101.9
189525,99.1
189530,99.1
189535,99.1
189540,97.7
189545,98
189550,98
189555,99.1
189560,99.1
189565,102
189570,102
189575,103.8
189580,108.4
189585,108.4
189590,102.8
189595,102.8
189600,101
189605,102.5
189610,102.5
189615,97.6
189620,97.6
189625,97.4
189630,97.4
189635,100.9
189640,100.9
189645,92.8
189650,92.8
189655,96.5
189660,101
189665,102.7
189670,102.7
189675,102.9
189680,102.9
189685,102.3
189690,108.6
189695,108.6
189700,103.3
189705,103.3
189710,101.7
189715,101.7
189720,104
189725,104
189730,97
189735,97
189740,108.9
189745,113.4
189750,113.4
189755,113.4
189760,101
189765,101
189770,109
189775,109
189780,109
189785,107.3
189790,107.3
189795,104.6
189800,104.6
189805,104.6
189810,93.5
189815,95.2
189820,96.2
189825,96.2
189830,96.2
189835,112.1
189840,112.1
189845,96.8
189850,96.8
189855,97.3
189860,110.1
189865,110.1
189870,105.7
189875,105.7
189880,105.7
189885,100.2
189890,100.2
189895,93.9
189900,94
189905,107.5
189910,107.5
189915,107.5
189920,100.7
189925,102.8
189930,102.8
189935,107.9
189940,107.9
189945,107.9
189950,99.9
189955,100.7
189960,100.7
189965,100.7
189970,99.3
189975,102.9
189980,102.9
189985,99.6
189990,99.6
189995,104.5
190000,104.5
190005,103.6
190010,103.6
190015,103.3
190020,103.3
190025,103.3
190030,97.3
190035,103.1
190040,103.1
190045,103.1
190050,97.9
190055,97.9
190060,94.4
190065,117.5
190070,117.5
190075,117.5
190080,96.5
190085,100.7
190090,107.2
190095,107.2
190100,107.2
190105,102.8
190110,102.5
190115,102.5
190120,102.5
190125,99.5
190130,101.9
190135,101.9
190140,101.9
190145,98.9
190150,100.6
190155,100.6
190160,94.5
190165,101.1
190170,101.1
190175,99.5
190180,99.5
190185,99.5
190190,97
190195,103.9
190200,103.9
190205,102.2
190210,102.2
190215,102.2
190220,101.9
190225,111.4
190230,111.4
190235,111.4
190240,109.4
190245,109.4
190250,100.7
190255,108.5
190260,112.5
190265,112.5
190270,112.5
190275,95.3
190280,95.3
190285,97.2
190290,106.9
190295,106.9
190300,106.9
190305,97.1
190310,100.1
190315,100.1
190320,97.5
190325,99.6
190330,99.6
190335,94.2
190340,95.5
190345,95.5
190350,94.3
190355,94.7
190360,97.6
190365,97.6
190370,97.6
190375,96.5
190380,96.5
190385,96.5
190390,90.1
190395,90.1
190400,95.6
190405,95.6
190410,100.6
190415,100.6
190420,98.2
190425,98.2
190430,98.2
190435,93.9
190440,93.9
190445,93.9
190450,93.9
190455,96.4
190460,96.4
190465,88.6
190470,99.3
190475,99.3
190480,95.1
190485,95.1
190490,95.1
190495,91.3
190500,93.2
190505,93.2
190510,95.8
190515,95.8
190520,104.2
190525,104.2
190530,104.2
190535,100.5
190540,100.5
190545,95
190550,95
190555,95
190560,94.1
190565,94.1
190570,95.4
190575,95.4
190580,100.1
190585,100.1
190590,97.1
190595,97.1
190600,93.9
190605,93.9
190610,94.5
190615,94.5
190620,87.6
190625,103.5
190630,103.5
190635,103.5
190640,98.6
190645,103.4
190650,103.4
190655,103.4
190660,88.3
190665,89.2
190670,89.2
190675,115
190680,115
190685,115
190690,90.2
190695,90.2
190700,90.2
190705,89.1
190710,89.1
190715,89.1
190720,86.5
190725,86.5
190730,89.3
190735,89.3
190740,101.7
190745,101.7
190750,101.7
190755,98.6
190760,98.6
190765,87.4
190770,90.5
190775,90.5
190780,90.5
190785,89.9
190790,98.7
190795,98.7
190800,90.1
190805,91
190810,91
190815,88.9
190820,89.5
190825,89.5
190830,89.5
190835,85.9
190840,85.9
190845,85.3
190850,86.6
190855,87.9
190860,92
190865,92
190870,88.3
190875,88.3
190880,88.3
190885,86.2
190890,90.8
190895,93.7
190900,93.7
190905,93.7
190910,88.8
190915,88.8
190920,90.5
190925,90.5
190930,90.5
190935,87
190940,87
190945,84.2
190950,98.3
190955,98.3
190960,97.5
190965,97.5
190970,98.1
190975,98.1
190980,98.1
190985,97.4
190990,97.4
190995,97.8
191000,97.8
191005,97.8
191010,93.6
191015,93.6
191020,86
191025,86
191030,95.7
191035,95.7
191040,93.2
191045,93.2
191050,93.2
191055,92.2
191060,92.2
191065,89.5
191070,89.5
191075,89.5
191080,89.3
191085,92.4
191090,92.4
191095,88.9
191100,88.9
191105,88.9
191110,88.1
191115,88.1
191120,88.5
191125,88.5
191130,88.5
191135,87.3
191140,90.4
191145,90.4
191150,90.4
191155,85.4
191160,85.4
191165,85.4
191170,89.2
191175,89.2
191180,89.2
191185,87
191190,91.7
191195,101
191200,101
191205,100.8
191210,100.8
191215,100.8
191220,90.5
191225,96.2
191230,96.2
191235,96.2
191240,82.4
191245,90.8
191250,90.8
191255,91.2
191260,91.2
191265,88.9
191270,92.7
191275,92.7
191280,88.4
191285,88.4
191290,88.4
191295,80.4
191300,80.4
191305,94.6
191310,96.1
191315,96.1
191320,101.5
191325,101.5
191330,101.5
191335,91.6
191340,94.9
191345,103.7
191350,103.7
191355,103.7
191360,91.6
191365,91.6
191370,91.1
191375,91.1
191380,94.5
191385,98.4
191390,98.4
191395,98.4
191400,94.2
191405,94.2
191410,94.2
191415,97.5
191420,97.5
191425,94.8
191430,94.8
191435,94.8
191440,91
191445,91
191450,92.6
191455,92.6
191460,91
191465,97.4
191470,97.4
191475,93.6
191480,93.6
191485,93.6
191490,86.9
191495,87.4
191500,101.7
191505,101.7
191510,101.7
191515,89.2
191520,99.7
191525,99.7
191530,99.7
191535,94.4
191540,94.4
191545,94.4
191550,90.9
191555,90.9
191560,85.9
191565,85.9
191570,87
191575,87
191580,87
191585,85.3
191590,85.3
191595,82.6
191600,92.9
191605,92.9
191610,84.8
191615,84.8
191620,84.8
191625,101.5
191630,101.5
191635,95.6
191640,95.6
191645,95.6
191650,89.9
191655,89.9
191660,86.7
191665,89.3
191670,89.3
191675,88.4
191680,88.4
191685,88.4
191690,89
191695,89
191700,89
191705,87.2
191710,87.2
191715,79.3
191720,160.5
191725,160.5
191730,160.5
191735,99.6
191740,99.6
191745,89.1
191750,89.1
191755,89.1
191760,86.9
191765,86.9
191770,91.2
191775,92.3
191780,92.3
191785,90.5
191790,90.5
191795,90.5
191800,80
191805,80
191810,79.4
191815,114.8
191820,114.8
191825,114.8
191830,84.1
191835,84.1
191840,72.5
191845,72.5
191850,63.9
191855,73.6
191860,73.6
191865,101.3
191870,101.3
191875,101.3
191880,85.2
191885,85.2
191890,52.9
191895,52.9
191900,52.9
191905,40.1
191910,40.1
191915,57.4
191920,57.4
191925,57.4
191930,62.8
191935,62.8
191940,62.8
191945,36.7
191950,36.7
191955,24.4
191960,24.4
191965,24.4
191970,18.7
191975,18.7
191980,18.7
191985,22.7
191990,22.7
191995,17.6
192000,17.8
192005,17.8
192010,16.3
192015,16.3
192020,16.3
192025,16.1
192030,18
192035,18
192040,16.8
192045,28.9
192050,28.9
192055,28.9
192060,42.6
192065,42.6
192070,42.6
192075,31.9
192080,31.9
192085,28.8
192090,28.8
192095,28.8
192100,42.7
192105,42.7
192110,39.4
192115,39.4
192120,32.5
192125,57.1
192130,57.1
192135,46.7
192140,46.7
192145,46.7
192150,28.7
192155,28.7
192160,22.6
192165,22.6
192170,17.4
192175,27.4
192180,27.4
192185,27.4
192190,44.4
192195,44.4
192200,24.8
192205,34.2
192210,34.2
192215,34.3
192220,34.3
192225,30.1
192230,30.1
192235,30.1
192240,30.4
192245,30.4
192250,18.9
192255,18.9
192260,22.6
192265,22.6
192270,16.4
192275,16.4
192280,20.7
192285,20.7
192290,20.7
192295,23.7
192300,23.7
192305,16.9
192310,16.9
192315,16.2
192320,16.2
192325,16.2
192330,18.6
192335,18.6
192340,18.2
192345,20.9
192350,20.9
192355,20.9
192360,18.3
192365,35
192370,35
192375,43.5
192380,43.5
192385,24.6
192390,27.6
192395,38.5
192400,45.1
192405,45.1
192410,38.2
192415,38.2
192420,65.1
192425,65.1
192430,78.8
192435,78.8
192440,78.8
192445,85.1
192450,85.1
192455,85.1
192460,66.9
192465,71.8
192470,71.8
192475,64.6
192480,64.6
192485,64.6
192490,86.1
192495,86.1
192500,86.1
192505,83.6
192510,83.6
192515,67.1
192520,67.1
192525,67.1
192530,122.9
192535,122.9
192540,117.1
192545,117.1
192550,86.1
192555,86.9
192560,86.9
192565,65.8
192570,120.9
192575,120.9
192580,120.9
192585,89.3
192590,89.3
192595,86.6
192600,86.6
192605,86.6
192610,72.6
192615,72.6
192620,85.4
192625,87.1
192630,88.2
192635,110.2
192640,110.2
192645,107.7
192650,107.7
192655,107.7
192660,131.1
192665,164.6
192670,164.6
192675,119.3
192680,119.3
192685,119.3
192690,146.8
192695,146.8
192700,166
192705,166
192710,160.4
192715,160.4
192720,148.4
192725,167.1
192730,178.7
192735,178.7
192740,171.3
192745,177.2
192750,180.1
192755,180.1
192760,180.1
192765,176.1
192770,176.1
192775,176.1
192780,172.4
192785,172.4
192790,152.7
192795,155.6
192800,155.6
192805,150.4
192810,169.9
192815,169.9
192820,169.9
192825,156.1
192830,171.2
192835,171.2
192840,171.2
192845,168.5
192850,168.5
192855,156.1
192860,156.1
192865,171.6
192870,168.3
192875,168.3
192880,168.3
192885,121
192890,126.4
192895,126.4
192900,135.8
192905,135.8
192910,133.8
192915,143.1
192920,154.1
192925,154.1
192930,144.3
192935,144.3
192940,144.3
192945,130.2
192950,130.2
192955,144.8
192960,144.8
192965,157.6
192970,157.6
192975,153.6
192980,153.6
192985,153.6
192990,164.1
192995,168.9
193000,168.9
193005,168.9
193010,139
193015,163.6
193020,163.6
193025,153.9
193030,153.9
193035,153.9
193040,151.8
193045,162.1
193050,162.1
193055,143.3
193060,143.3
193065,164.8
193070,164.8
193075,141.2
193080,141.2
193085,169.1
193090,171.4
193095,172.5
193100,172.5
193105,172.5
193110,154.2
193115,154.2
193120,154.2
193125,152.1
193130,156.3
193135,175.9
193140,175.9
193145,175.9
193150,161.7
193155,161.7
193160,149
193165,149
193170,146.9
193175,146.9
193180,146.9
193185,139.9
193190,139.9
193195,159.2
193200,159.2
193205,134.1
193210,140.1
193215,140.1
193220,158.4
193225,158.4
193230,142.3
193235,143.7
193240,140.1
193245,140.1
193250,175
193255,180.1
193260,180.1
193265,180.1
193270,147.5
193275,147.5
193280,133.6
193285,135.5
193290,135.5
193295,169.5
193300,169.5
193305,133.9
193310,133.9
193315,139.6
193320,139.6
193325,137.5
193330,137.5
193335,137.5
193340,130.7
193345,130.7
193350,126.6
193355,126.6
193360,126.6
193365,173.1
193370,173.1
193375,154.1
193380,154.1
193385,154.1
193390,147
193395,147
193400,133.3
193405,133.3
193410,127.5
193415,127.5
193420,127.5
193425,144.7
193430,144.7
193435,144.7
193440,122.7
193445,133.4
193450,151.7
193455,151.7
193460,151.7
193465,121.1
193470,144.7
193475,144.7
193480,133
193485,133
193490,133
193495,129.1
193500,129.1
193505,116.6
193510,116.6
193515,163
193520,163
193525,151.9
193530,151.9
193535,152.4
193540,152.4
193545,141
193550,141
193555,141
193560,111.2
193565,121
193570,136
193575,153.6
193580,153.6
193585,140.7
193590,140.7
193595,135.2
193600,135.2
193605,135.2
193610,142.6
193615,142.6
193620,129.6
193625,129.6
193630,114.9
193635,114.9
193640,111.6
193645,114.4
193650,130.2
193655,130.2
193660,130.2
193665,111.7
193670,127
193675,128.2
193680,128.2
193685,128.2
193690,178.6
193695,178.6
193700,138.6
193705,150.3
193710,150.3
193715,142.9
193720,142.9
193725,142.9
193730,137.6
193735,137.6
193740,161.9
193745,161.9
193750,106.6
193755,106.6
193760,159.5
193765,159.5
193770,117.9
193775,135.1
193780,135.1
193785,135.1
193790,128.3
193795,128.3
193800,122.7
193805,122.7
193810,116.5
193815,116.5
193820,116.5
193825,114.1
193830,122.3
193835,122.3
193840,140.4
193845,140.4
193850,126.6
193855,126.6
193860,126.6
193865,115.2
193870,115.2
193875,135.1
193880,135.1
193885,135.1
193890,128.5
193895,128.5
193900,128.5
193905,113.4
193910,113.4
193915,112.7
193920,123.8
193925,123.8
193930,109.3
193935,109.3
193940,109.3
193945,100.7
193950,105.3
193955,108.2
193960,108.2
193965,138.5
193970,138.5
193975,114.5
193980,114.5
193985,116.7
193990,123.1
193995,142.6
194000,142.6
194005,142.6
194010,119
194015,119
194020,124.5
194025,124.5
194030,124.1
194035,124.1
194040,124.1
194045,120.4
194050,120.4
194055,120.1
194060,120.1
194065,123.4
194070,123.4
194075,155.3
194080,155.3
194085,134
194090,134
194095,134
194100,127.2
194105,142
194110,142
194115,126.9
194120,131.8
194125,131.8
194130,134.8
194135,134.8
194140,134.8
194145,121.9
194150,121.9
194155,119.7
194160,125.2
194165,125.2
194170,117.8
194175,127.4
194180,127.4
194185,128.6
194190,128.6
194195,128.6
194200,140
194205,140
194210,131.8
194215,131.8
194220,131.8
194225,149.2
194230,149.2
194235,149.2
194240,139.3
194245,142.7
194250,149.3
194255,149.3
194260,144.1
194265,144.1
194270,144.1
194275,134.8
194280,141.1
194285,141.1
194290,138.8
194295,159.2
194300,159.2
194305,157.4
194310,157.4
194315,152.8
194320,152.8
194325,152.8
194330,134.2
194335,148.9
194340,148.9
194345,138.8
194350,147.7
194355,149.2
194360,149.2
194365,147.7
194370,158.9
194375,158.9
194380,158.9
194385,143.1
194390,143.1
194395,142.7
194400,150.3
194405,166.1
194410,166.1
194415,166.1
194420,143.9
194425,143.9
194430,141.6
194435,141.6
194440,140.8
194445,140.8
194450,132.9
194455,151.7
194460,151.7
194465,137.5
194470,143
194475,145.1
194480,155.2
194485,155.2
194490,155.2
194495,139.1
194500,152
194505,158.7
194510,158.7
194515,138.2
194520,155.7
194525,155.7
194530,151.7
194535,151.7
194540,151.7
194545,150
194550,150
194555,150
194560,149.4
194565,149.4
194570,147.7
194575,147.7
194580,159.6
194585,159.6
194590,159.6
194595,149.8
194600,149.8
194605,151.7
194610,151.7
194615,143.4
194620,158.4
194625,158.4
194630,158.4
194635,149.5
194640,153.8
194645,153.8
194650,160.6
194655,160.6
194660,160.6
194665,164.8
194670,164.8
194675,150.4
194680,150.4
194685,151.9
194690,151.9
194695,144.7
194700,144.7
194705,144.7
194710,140.4
194715,146.8
194720,153.7
194725,153.7
194730,139.2
194735,140.4
194740,140.4
194745,140.4
194750,146.8
194755,146.8
194760,143.7
194765,143.7
194770,141.2
194775,145.9
194780,156.7
194785,156.7
194790,156.7
194795,145.4
194800,145.4
194805,147.8
194810,147.8
194815,137.9
194820,137.9
194825,137.9
194830,147.2
194835,147.2
194840,138
194845,138
194850,146.3
194855,146.3
194860,146.3
194865,144.7
194870,144.7
194875,143.3
194880,153.7
194885,153.7
194890,163.5
194895,163.5
194900,157.6
194905,157.6
194910,157.6
194915,152.7
194920,152.7
194925,181.1
194930,181.1
194935,181.1
194940,149.7
194945,149.7
194950,138
194955,145.7
194960,148.9
194965,148.9
194970,150
194975,150
194980,140.3
194985,148.1
194990,148.1
194995,144.9
195000,144.9
195005,144.9
195010,143
195015,143
195020,143
195025,138.6
195030,138.6
195035,152.4
195040,152.4
195045,145
195050,145
195055,145
195060,136.5
195065,144.8
195070,144.8
195075,149.5
195080,149.5
195085,136.8
195090,161.5
195095,161.5
195100,163.1
195105,163.1
195110,163.1
195115,160.4
195120,160.4
195125,147.4
195130,147.4
195135,147.4
195140,146.1
195145,146.1
195150,148.4
195155,153.3
195160,161.5
195165,161.5
195170,161.5
195175,157
195180,157
195185,157
195190,152.1
195195,152.1
195200,144.5
195205,156.4
195210,156.4
195215,149
195220,149
195225,149
195230,143.8
195235,149.5
195240,158.4
195245,158.4
195250,158.4
195255,148.4
195260,151.1
195265,152.7
195270,152.7
195275,148.3
195280,148.6
195285,148.6
195290,148.6
195295,148.4
195300,148.4
195305,148.3
195310,149.2
195315,156.5
195320,178.8
195325,178.8
195330,178.8
195335,169.4
195340,169.4
195345,153.5
195350,153.5
195355,150.5
195360,150.5
195365,150.5
195370,145.1
195375,160.1
195380,160.1
195385,151.1
195390,164
195395,164
195400,146.2
195405,153.5
195410,153.5
195415,148.4
195420,148.4
195425,148.4
195430,165.7
195435,165.7
195440,165.7
195445,174.6
195450,174.6
195455,155.3
195460,155.3
195465,155.3
195470,164.1
195475,164.1
195480,164.1
195485,156.8
195490,156.8
195495,158.3
195500,158.3
195505,143.8
195510,145.4
195515,145.4
195520,147.4
195525,147.3
195530,147.3
195535,147.3
195540,156.9
195545,156.9
195550,156.9
195555,161.4
195560,161.4
195565,156.7
195570,167
195575,167
195580,149.5
195585,179.8
195590,179.8
195595,157
195600,157
195605,157
195610,156.1
195615,156.1
195620,152.6
195625,164
195630,164
195635,164
195640,155.3
195645,155.3
195650,139.5
195655,139.5
195660,143.6
195665,143.6
195670,139
195675,142
195680,142
195685,143.3
195690,145.2
195695,147
195700,147
195705,147
195710,148.5
195715,148.5
195720,147.7
195725,147.7
195730,158.9
195735,158.9
195740,146
195745,161.1
195750,161.1
195755,161.1
195760,152.1
195765,152.1
195770,157.4
195775,157.4
195780,162.2
195785,162.2
195790,162.2
195795,155.4
195800,155.4
195805,155.4
195810,152.1
195815,152.1
195820,136
195825,158.1
195830,158.1
195835,149.3
195840,149.3
195845,149.3
195850,132.5
195855,138.5
195860,138.5
195865,144.5
195870,145.1
195875,145.1
195880,145.1
195885,155
195890,155
195895,141.3
195900,141.3
195905,149.5
195910,149.5
195915,155.3
195920,155.3
195925,155.3
195930,154.6
195935,154.6
195940,156.8
195945,156.8
195950,142.6
195955,142.6
195960,146.1
195965,161.2
195970,161.2
195975,158.8
195980,158.8
195985,158.8
195990,149
195995,149
196000,148
196005,148
196010,148
196015,143.2
196020,148
196025,149.4
196030,149.4
196035,149.4
196040,147.3
196045,147.3
196050,147.3
196055,152.3
196060,152.3
196065,152.3
196070,142.8
196075,143.3
196080,143.3
196085,141.6
196090,146.6
196095,146.6
196100,135.8
196105,138.9
196110,138.9
196115,139.8
196120,147.7
196125,147.7
196130,147.7
196135,140.2
196140,140.2
196145,139.2
196150,139.2
196155,139.2
196160,160.5
196165,160.5
196170,160.5
196175,142.1
196180,142.1
196185,141.4
196190,141.4
196195,144.2
196200,144.2
196205,150.8
196210,145.7
196215,145.7
196220,145.7
196225,150.4
196230,150.4
196235,141.7
196240,141.7
196245,141.7
196250,135.4
196255,146.8
196260,146.8
196265,146.8
196270,143.3
196275,143.3
196280,144.3
196285,144.3
196290,139
196295,150.6
196300,150.6
196305,161.6
196310,161.6
196315,161.6
196320,143.9
196325,143.9
196330,140.3
196335,158.8
196340,158.8
196345,158.8
196350,142.6
196355,142.6
196360,142.6
196365,144.4
196370,144.4
196375,142.2
196380,142.2
196385,140.7
196390,148.1
196395,148.1
196400,158
196405,158
196410,145.8
196415,145.8
196420,145.8
196425,142.8
196430,142.8
196435,140
196440,142.8
196445,142.8
196450,151.4
196455,151.4
196460,141.1
196465,141.1
196470,140.6
196475,142.9
196480,142.9
196485,139
196490,139.2
196495,139.2
196500,139.2
196505,133.5
196510,149.7
196515,149.7
196520,143.5
196525,143.5
196530,159.2
196535,159.2
196540,141.8
196545,141.8
196550,141.8
196555,149.6
196560,149.6
196565,149.6
196570,133.3
196575,141.8
196580,141.8
196585,141.8
196590,142
196595,142
196600,146.4
196605,146.4
196610,142
196615,142
196620,142
196625,140.6
196630,140.6
196635,144
196640,144
196645,137.7
196650,138.6
196655,138.6
196660,138.6
196665,137.8
196670,142.4
196675,142.4
196680,142.4
196685,135.3
196690,135.3
196695,135.3
196700,139.1
196705,139.1
196710,138.6
196715,138.6
196720,143.4
196725,157.6
196730,157.6
196735,150.4
196740,150.4
196745,150.4
196750,134.7
196755,144.2
196760,144.2
196765,157.7
196770,157.7
196775,150.3
196780,150.3
196785,150.3
196790,147.9
196795,147.9
196800,135.6
196805,153.4
196810,153.4
196815,152.7
196820,152.7
196825,157.3
196830,157.3
196835,143.4
196840,154.6
196845,154.6
196850,154.6
196855,138.7
196860,138.7
196865,138.7
196870,146.7
196875,146.7
196880,146.7
196885,146.6
196890,156
196895,156
196900,127.6
196905,127.6
196910,126.2
196915,126.2
196920,140.8
196925,140.8
196930,140.8
196935,136.8
196940,136.8
196945,128.8
196950,136.9
196955,141.1
196960,141.1
196965,141.1
196970,137.6
196975,146.7
196980,146.7
196985,145.6
196990,145.6
196995,135.7
197000,150.5
197005,150.5
197010,150.5
197015,162.9
197020,162.9
197025,144.3
197030,144.3
197035,139.5
197040,139.5
197045,139.5
197050,126.1
197055,126.8
197060,142.1
197065,142.1
197070,135.1
197075,143.3
197080,143.3
197085,129.8
197090,129.8
197095,138
197100,138
197105,138
197110,141.9
197115,141.9
197120,141.9
197125,137
197130,137
197135,137
197140,138.6
197145,138.6
197150,137.4
197155,137.4
197160,140.1
197165,140.1
197170,140.1
197175,131.8
197180,131.8
197185,135.4
197190,147.6
197195,147.6
197200,147.6
197205,158
197210,158
197215,126.4
197220,126.4
197225,130.5
197230,130.5
197235,130.5
197240,125.5
197245,125.5
197250,126.9
197255,130.3
197260,130.3
197265,144
197270,144
197275,148.3
197280,148.3
197285,143.6
197290,143.6
197295,143.6
197300,126.6
197305,126.6
197310,119.4
197315,135.2
197320,135.2
197325,127.1
197330,127.1
197335,127.1
197340,123.6
197345,137.5
197350,143.6
197355,143.6
197360,151.8
197365,151.8
197370,125.8
197375,125.8
197380,124.2
197385,124.2
197390,138
197395,138
197400,132.3
197405,132.3
197410,128.3
197415,128.3
197420,128.3
197425,120.6
197430,120.6
197435,128.4
197440,128.4
197445,128.4
197450,122.6
197455,122.6
197460,137.8
197465,137.8
197470,123.6
197475,123.6
197480,127.6
197485,138.7
197490,138.7
197495,130.1
197500,130.1
197505,130.1
197510,121
197515,121.4
197520,127.2
197525,127.2
197530,120.9
197535,120.9
197540,120.9
197545,115.3
197550,120.2
197555,120.2
197560,120.2
197565,125.6
197570,125.6
197575,125.2
197580,125.2
197585,122.5
197590,122.5
197595,122.5
197600,115.7
197605,115.7
197610,115.2
197615,115.2
197620,114.1
197625,114.1
197630,115.6
197635,116.7
197640,116.7
197645,116.4
197650,117.2
197655,121.1
197660,121.1
197665,121.1
197670,115.9
197675,121.4
197680,121.4
197685,120.4
197690,120.4
197695,120.4
197700,119
197705,119
197710,118.1
197715,120.4
197720,123.1
197725,123.1
197730,122.2
197735,141.4
197740,141.4
197745,142.5
197750,142.5
197755,119.2
197760,119.2
197765,119.2
197770,119.2
197775,120.4
197780,125.7
197785,125.7
197790,116.5
197795,130.6
197800,130.6
197805,130.6
197810,115.1
197815,116.2
197820,116.2
197825,115.8
197830,115.8
197835,115.8
197840,115.5
197845,117.7
197850,117.9
197855,117.9
197860,120.8
197865,146.1
197870,146.1
197875,146.1
197880,143.6
197885,143.6
197890,118
197895,118
197900,118
197905,111.8
197910,119.4
197915,119.4
197920,116.1
197925,116.1
197930,132.6
197935,132.6
197940,126.6
197945,126.6
197950,126.6
197955,123.1
197960,123.1
197965,144.9
197970,144.9
197975,111.7
197980,111.7
197985,116.5
197990,125.8
197995,125.8
198000,123.1
198005,123.1
198010,123.1
198015,117.3
198020,117.3
198025,117.3
198030,126.2
198035,126.2
198040,122.1
198045,122.1
198050,118.7
198055,118.7
198060,118.7
198065,109.3
198070,109.3
198075,108
198080,111.4
198085,129.7
198090,129.7
198095,121.8
198100,121.8
198105,111.5
198110,119.3
198115,119.3
198120,109.2
198125,116.3
198130,116.3
198135,116.3
198140,115.7
198145,116.9
198150,116.9
198155,116.9
198160,115
198165,115
198170,113.4
198175,113.4
198180,113.4
198185,111.2
198190,111.2
198195,110.3
198200,110.3
198205,107.1
198210,110.7
198215,110.7
198220,110.7
198225,104
198230,104.2
198235,106.6
198240,106.6
198245,105.4
198250,111.2
198255,111.2
198260,111.2
198265,110.7
198270,110.7
198275,105.6
198280,108.2
198285,119.5
198290,119.5
198295,109.2
198300,109.2
198305,112.5
198310,112.5
198315,114.2
198320,114.2
198325,114.2
198330,112.7
198335,112.7
198340,99.5
198345,107.7
198350,107.7
198355,107.3
198360,107.3
198365,108.4
198370,108.4
198375,96.8
198380,102.2
198385,104.3
198390,104.3
198395,104.3
198400,110.6
198405,110.6
198410,116.6
198415,116.6
198420,115.5
198425,115.5
198430,115.5
198435,118.9
198440,118.9
198445,103.5
198450,128.5
198455,128.5
198460,109.5
198465,109.5
198470,109.5
198475,111.5
198480,131.5
198485,131.5
198490,111.9
198495,111.9
198500,108.2
198505,108.2
198510,108.2
198515,109.3
198520,110
198525,110
198530,107.2
198535,107.2
198540,104.2
198545,108.5
198550,108.6
198555,108.6
198560,108.6
198565,106.9
198570,108.6
198575,108.6
198580,103.1
198585,103.1
198590,103.1
198595,111.7
198600,115.8
198605,115.8
198610,115.8
198615,109
198620,109
198625,109
198630,107.4
198635,107.4
198640,102.8
198645,102.8
198650,108.1
198655,108.1
198660,108.1
198665,105
198670,105
198675,97.5
198680,100.7
198685,100.7
198690,104.7
198695,104.7
198700,103.5
198705,106.6
198710,106.6
198715,115.1
198720,115.1
198725,115.1
198730,109.7
198735,109.7
198740,100
198745,105.1
198750,105.1
198755,106.7
198760,106.7
198765,106.7
198770,98.1
198775,100
198780,114.2
198785,114.2
198790,107.5
198795,107.5
198800,107.5
198805,101.6
198810,101.6
198815,101.2
198820,101.2
198825,101.2
198830,100.3
198835,101.9
198840,101.9
198845,101.9
198850,99.2
198855,99.2
198860,98.2
198865,104.3
198870,104.3
198875,105.2
198880,105.2
198885,105.2
198890,97.1
198895,101.1
198900,101.1
198905,101.1
198910,97.3
198915,97.9
198920,97.9
198925,107.3
198930,107.3
198935,107.3
198940,105.8
198945,105.8
198950,100.6
198955,100.6
198960,106.6
198965,106.6
198970,120.3
198975,120.3
198980,113.1
198985,113.1
198990,100.7
198995,103.8
199000,103.8
199005,103.8
199010,102.5
199015,102.5
199020,100.7
199025,107
199030,107
199035,107
199040,103.5
199045,104.3
199050,104.3
199055,104.3
199060,104.3
199065,104.3
199070,94.9
199075,103.6
199080,103.6
199085,103.2
199090,103.2
199095,116.9
199100,116.9
199105,116.9
199110,107
199115,107
199120,101.7
199125,101.7
199130,101.7
199135,109.7
199140,109.7
199145,109.7
199150,104.9
